site,quadrat,identifier,date_collected,class,order,suborder,family,genus,final_id,total_length_mm,notes,photo,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,7,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,20,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,16,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,4,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,4,,,
Choked I5,8,Tanya,4-Jul-17,,,,,,microfiber,,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Isopoda,Valvifera,Idoteidae,Idotea,Idotea,7,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,7,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Isopoda,Valvifera,Idoteidae,Idotea,Idotea,7,,,
Choked I5,8,Tanya,4-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,8,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Eusiroidea,Pontogeneia,Pontogeneia inermis,2,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,Porcellidiidae,Porcellidium,Porcellidium,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,4,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,4,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,Porcellidiidae,Porcellidium,Porcellidium,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,9,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,9,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,3,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella laeviuscula,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella laeviuscula,2,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,Porcellidiidae,Porcellidium,Porcellidium,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,6,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella laeviuscula,2,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,Porcellidiidae,Porcellidium,Porcellidium,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Isopoda,Valvifera,Idoteidae,Idotea,Idotea resecata,4,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,4,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,5,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,Porcellidiidae,Porcellidium,Porcellidium,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,20,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,4,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella,2,,,
Choked I5,8,Tanya,4-Jul-17,,,,,,microfiber,,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Isopoda,Valvifera,Idoteidae,Idotea,Idotea resecata,9,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella laeviuscula,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,3,,,
Choked I5,8,Tanya,4-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,3,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,4,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,8,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,Photis,Photis,3,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,10,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,Aoroides,Aoroides intermedia,3,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Pleustidae,Thorlaksonius,Thorlaksonius,2,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,Aoroides,Aoroides intermedia,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,14,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Isopoda,Valvifera,Idoteidae,Idotea,Idotea,2,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Polychaeta,Phyllodocida,,Nereididae,Platynereis,Platynereis,1,,,
Choked I5,8,Tanya,4-Jul-17,,,,,,eggs,,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Isopoda,Valvifera,Idoteidae,Idotea,Idotea resecata,7,,,
Choked I5,8,Tanya,4-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,3,,,
Choked I5,8,Tanya,4-Jul-17,,,,,,microfiber,,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,6,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,6,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Isaeidae,Photis,Photis,1,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,4,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,Porcellidiidae,Porcellidium,Porcellidium,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,Porcellidiidae,Porcellidium,Porcellidium,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,2,,,
Choked I5,8,Tanya,4-Jul-17,Gastropoda,Littorinimorpha,,Littorinidae,Lacuna,Lacuna,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Eusiroidea,Pontogeneia,Pontogeneia inermis,3,,,
Choked I5,8,Tanya,4-Jul-17,Bivalvia,Mytilida,,Mytilidae,,Mytilidae,1,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella californica,12,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Isopoda,Valvifera,Idoteidae,Idotea,Idotea,2,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,Porcellidiidae,Porcellidium,Porcellidium,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella laeviuscula,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella laeviuscula,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,4,,,
Choked I5,8,Tanya,4-Jul-17,Polychaeta,Terebellida,,Terebellidae,,Terebellidae,0.5,,CI5PolyWorm,
Choked I5,8,Tanya,4-Jul-17,,,,,,eggs,,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,Porcellidiidae,Porcellidium,Porcellidium,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,2,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,0.5,,,
Choked I5,8,Tanya,4-Jul-17,Polychaeta,Phyllodocida,,Nereididae,Platynereis,Platynereis,1,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,,Caprellidae,Caprella,Caprella,1,,,
Choked I5,8,Tanya,4-Jul-17,Gastropoda,Neogastropoda,,Columbellidae,Amphissa,Amphissa,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,4,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,2,,,
Choked I5,8,Tanya,4-Jul-17,Copepoda,Harpacticoida,,,,Harpacticoida,1,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,,Ischyroceridae,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Ischyroceridae,Ischyrocerus,Ischyrocerus anguipes,3,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,Aoridae,,Aoridae,2,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
Choked I5,8,Tanya,4-Jul-17,Malacostraca,Amphipoda,Gammaridea,,,Gammaridea,1,,,
